condition_file,message_to_show,repN_wm,repN_single,repN_break,dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,block_loop_main.thisRepN,block_loop_main.thisTrialN,block_loop_main.thisN,block_loop_main.thisIndex,simu_trials_loop.thisRepN,simu_trials_loop.thisTrialN,simu_trials_loop.thisN,simu_trials_loop.thisIndex,wm_trials_loop.thisRepN,wm_trials_loop.thisTrialN,wm_trials_loop.thisN,wm_trials_loop.thisIndex,block_loop_3dd.thisRepN,block_loop_3dd.thisTrialN,block_loop_3dd.thisN,block_loop_3dd.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,before_block_instr.started,text_13.started,key_resp_7.started,before_block_instr.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_wm.started,text_4.started,img1.started,text_4.stopped,text_5.started,img1.stopped,text_5.stopped,img2.started,key_resp_3.started,routine_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,ITI.started,text_2.started,ITI.stopped,image_vivid.stopped,key_resp_vivid_slider_control.stopped,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,text_2.stopped,strat.started,image_strat.started,key_resp_strat_control.started,strat.stopped,strategy_response,key_resp_strat_control.keys,break_2.started,break_2.stopped,key_resp_13.keys,routine_simu.started,text.started,image.started,key_resp.started,text.stopped,image.stopped,key_resp.stopped,routine_simu.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_strat_control.rt,key_resp_strat_control.duration,text_17.started,key_resp_13.started,key_resp_13.rt,key_resp_13.duration,img2.stopped,key_resp_3.stopped,image_strat.stopped,key_resp_strat_control.stopped,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,image_6.stopped,text_12.started,image_7.started,key_resp_6.started,text_12.stopped,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,image_7.stopped,key_resp_6.stopped,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07333749998360872,0.07629519997863099,0.07629519997863099,3.108996599970851,rshift,3.0117371000233106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.109026499965694,3.1422190999728628,3.1422190999728628,10.771539799985476,rshift,7.626977199979592,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.771557900006883,10.80389549996471,10.80389549996471,17.238320800010115,rshift,6.420721400005277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.238338199967984,17.27035499998601,17.27035499998601,34.146738999988884,rshift,16.865396699984558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,120,False,True,6,obj1,240,0,output_pairs/2D_120_WM/2D_120_WM_06_1_obj_14_240deg.png,output_pairs/2D_120_WM/2D_120_WM_06_2_obj_14_0deg.png,182,comma,0,0,0,0,,,,,0,0,0,0,,,,,,,,,42.14122629998019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.15164589998312,34.17105730000185,34.17105730000185,41.971707899996545,rshift,7.781282600015402,None,41.984153099998366,42.14122629998019,43.00412170001073,43.17084529995918,46.97090279997792,47.008397199970204,47.97518869995838,47.97518869995838,47.97518869995838,52.37172409996856,comma,1,4.376654799969401,None,52.37212949997047,52.40845889999764,52.40845889999764,54.405832599964924,None,None,54.405965199985076,54.437191399978474,56.403956399997696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,120,True,True,29,obj5,160,280,output_pairs/2D_120_M_WM/2D_120_M_WM_29_1_obj_5_160deg.png,output_pairs/2D_120_M_WM/2D_120_M_WM_29_2_obj_5_280deg.png,245,period,0,0,0,0,,,,,0,1,1,1,,,,,,,,,56.460305999964476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.40420369995991,56.460305999964476,57.3752876999788,57.47528660000535,61.4038854999817,61.4038854999817,62.408564599987585,62.37529809999978,62.37529809999978,67.74256609997246,period,1,5.344826599990483,None,67.74275879998459,67.77095289999852,67.77095289999852,69.74114130000817,3.0,['slash'],69.74136859999271,69.77057970000897,71.73792839999078,69.77057970000897,69.77057970000897,[1.6935865000123158],[None],71.78562019998208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,0,False,True,15,obj4,160,160,output_pairs/2D_0_WM/2D_0_WM_15_1_obj_4_160deg.png,output_pairs/2D_0_WM/2D_0_WM_15_2_obj_4_160deg.png,199,comma,0,0,0,0,,,,,0,2,2,2,,,,,,,,,71.78562019998208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.73810949997278,71.78562019998208,72.7421473999857,72.80440019996604,76.7707553000073,76.7707553000073,77.77535079995869,77.77535079995869,77.77535079995869,79.8381001999951,comma,1,2.033320599992294,None,79.83830939995823,79.8704965999932,79.8704965999932,81.84114269999554,4.0,['rshift'],81.84129409998422,81.87064979999559,83.84805979998782,81.87064979999559,81.87064979999559,[1.601160800026264],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,0,True,True,8,obj4,140,140,output_pairs/2D_0_M_WM/2D_0_M_WM_08_1_obj_4_140deg.png,output_pairs/2D_0_M_WM/2D_0_M_WM_08_2_obj_4_140deg.png,674,period,0,0,0,0,,,,,0,3,3,3,,,,,,,,,83.89975449995836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.84823060000781,83.89975449995836,84.83761220000451,84.9043260999606,88.8420881999773,88.8420881999773,89.87100980000105,89.83779749996029,89.83779749996029,92.50458319997415,period,1,2.6422201999812387,None,92.50478839996504,92.53734350000741,92.53734350000741,94.51033479999751,3.0,['slash'],94.5104871999938,94.54213570000138,96.54196629999205,,,[1.6381585000199266],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,60,False,True,17,sm2,280,340,output_pairs/2D_60_WM/2D_60_WM_17_1_SM2_280deg.png,output_pairs/2D_60_WM/2D_60_WM_17_2_SM2_340deg.png,135,comma,0,0,0,0,,,,,0,4,4,4,,,,,,,,,96.58988789998693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.54214879998472,96.58988789998693,97.50445000000764,97.60438119998435,101.50434419995872,101.50434419995872,102.50869709998369,102.50869709998369,102.50869709998369,107.50948030001018,comma,1,4.97911740001291,None,107.5097725999658,107.53777989995433,107.53777989995433,109.50818710000021,2.0,['period'],109.50835570000345,109.53742069995496,111.50924679997843,109.53742069995496,109.53742069995496,[1.7582649000105448],[None],111.56508349999785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,60,False,True,22,obj1,60,120,output_pairs/2D_60_WM/2D_60_WM_22_1_obj_13_60deg.png,output_pairs/2D_60_WM/2D_60_WM_22_2_obj_13_120deg.png,133,comma,0,0,0,0,,,,,0,5,5,5,,,,,,,,,111.56508349999785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.50942069996381,111.56508349999785,112.51475839997875,112.58127999998396,116.53737959999125,116.53737959999125,117.53749429999152,117.53749429999152,117.53749429999152,119.34276079997653,comma,1,1.7738342999946326,None,119.34294880001107,119.3756493999972,119.3756493999972,121.37295689998427,None,None,121.37308459996711,121.40426509996178,123.37109049997525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,0,True,True,30,obj4,340,340,output_pairs/2D_0_M_WM/2D_0_M_WM_30_1_obj_4_340deg.png,output_pairs/2D_0_M_WM/2D_0_M_WM_30_2_obj_4_340deg.png,702,period,0,0,0,0,,,,,0,6,6,6,,,,,,,,,123.41835910000373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.3713843000005,123.41835910000373,124.34228189999703,124.4423580999719,128.3708864999935,128.3708864999935,129.37555930000963,129.33785419998458,129.33785419998458,131.57170889998088,period,1,2.2062518000020646,None,131.57191539998166,131.60404830001062,131.60404830001062,133.57736689999,None,None,133.5774548999616,133.60881129995687,135.60483649995876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,180,True,True,26,obj6,320,140,output_pairs/2D_180_M_WM/2D_180_M_WM_26_1_obj_6_320deg.png,output_pairs/2D_180_M_WM/2D_180_M_WM_26_2_obj_6_140deg.png,445,period,0,0,0,0,,,,,0,7,7,7,,,,,,,,,135.6592704000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.60510149999755,135.6592704000068,136.57111209997674,136.67111619998468,140.57551150000654,140.57551150000654,141.5714945999789,141.5714945999789,141.5714945999789,145.07196249999106,period,1,3.468704600003548,None,145.07218249997823,145.1088388999924,145.1088388999924,147.0833857000107,2.0,['period'],147.0835517999949,147.11477109999396,149.08179339999333,,,[1.0186809999868274],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,120,True,True,16,obj3,100,220,output_pairs/2D_120_M_WM/2D_120_M_WM_16_1_obj_3_100deg.png,output_pairs/2D_120_M_WM/2D_120_M_WM_16_2_obj_3_220deg.png,238,period,0,0,0,0,,,,,0,8,8,8,,,,,,,,,149.14445530000376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.08201149996603,149.14445530000376,150.07118639996042,150.17123809998157,154.10428400000092,154.07104529999197,155.10898239997914,155.07561359996907,155.07561359996907,159.20567920000758,period,1,4.124753399984911,None,159.2058801999665,159.2379987000022,159.2379987000022,161.20832259999588,2.0,['period'],161.2084715999663,161.2375438999734,163.20493639999768,161.2375438999734,161.2375438999734,[1.1787706000031903],[None],163.262660999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,180,False,True,13,obj2,160,340,output_pairs/2D_180_WM/2D_180_WM_13_1_obj_2_160deg.png,output_pairs/2D_180_WM/2D_180_WM_13_2_obj_2_340deg.png,723,comma,0,0,0,0,,,,,0,9,9,9,,,,,,,,,163.262660999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.2051171999774,163.262660999957,164.20914029999403,164.27575450000586,168.2089760999661,168.2089760999661,169.2090241999831,169.2090241999831,169.2090241999831,171.3383966999827,comma,1,2.1120113000506535,None,171.33859999995911,171.37128049996682,171.37128049996682,173.34412789996713,3.0,['slash'],173.3442950999597,173.37565489998087,175.37146860000212,,,[1.2936422000057064],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,180,True,True,4,obj5,80,260,output_pairs/2D_180_M_WM/2D_180_M_WM_04_1_obj_5_80deg.png,output_pairs/2D_180_M_WM/2D_180_M_WM_04_2_obj_5_260deg.png,430,period,0,0,0,0,,,,,0,10,10,10,,,,,,,,,175.41874839999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.37176509998972,175.41874839999946,176.33813699998427,176.44829049997497,180.33808769995812,180.33808769995812,181.33799009997165,181.33799009997165,181.33799009997165,182.97227369999746,comma,0,1.6222272000159137,None,182.97247370000696,183.00455760001205,183.00455760001205,184.9750337000005,2.0,['period'],184.9751801000093,185.004317599989,186.98170229996322,185.004317599989,185.004317599989,[1.5560995999840088],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,60,True,True,19,sm1,40,100,output_pairs/2D_60_M_WM/2D_60_M_WM_19_1_SM1_40deg.png,output_pairs/2D_60_M_WM/2D_60_M_WM_19_2_SM1_100deg.png,625,period,0,0,0,0,,,,,0,11,11,11,,,,,,,,,187.0441378999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.98188229999505,187.0441378999967,188.00474229996325,188.07124059996568,191.97567620000336,192.00914719997672,192.97570519999135,192.97570519999135,192.97570519999135,195.97214430000167,period,1,2.9680773000000045,None,195.9723534999648,196.00446259998716,196.00446259998716,197.97760290000588,2.0,['period'],197.97780039999634,198.0090799999889,200.00488229998155,,,[1.220496500027366],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,180,False,True,15,sm3,20,200,output_pairs/2D_180_WM/2D_180_WM_15_1_SM3_20deg.png,output_pairs/2D_180_WM/2D_180_WM_15_2_SM3_200deg.png,706,comma,0,0,0,0,,,,,0,12,12,12,,,,,,,,,200.0497747999616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0051255999715,200.0497747999616,200.9819801999838,201.08163579995744,204.9757966999896,205.00911899999483,205.97587460000068,205.97587460000068,205.97587460000068,211.1161116999574,comma,1,5.135980599967297,None,211.11631209996995,211.148408500012,211.148408500012,213.13986259995727,3.0,['slash'],213.1400208999985,213.1711215999676,215.14274559996556,,,[1.7328529999940656],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,0,False,True,7,obj2,240,240,output_pairs/2D_0_WM/2D_0_WM_07_1_obj_2_240deg.png,output_pairs/2D_0_WM/2D_0_WM_07_2_obj_2_240deg.png,223,comma,0,0,0,0,,,,,0,13,13,13,,,,,,,,,215.19899790000636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.14292079996085,215.19899790000636,216.1487556999782,216.21525750000728,220.14264779997757,220.17583149997517,221.17584209999768,221.1381579999579,221.1381579999579,222.4724313999759,comma,1,1.3259918999974616,None,222.47264120000182,222.50485249998746,222.50485249998746,224.47624849999556,4.0,['rshift'],224.47641609999118,224.50448949995916,226.4761438999558,224.50448949995916,224.50448949995916,[1.679954200051725],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,60,True,True,17,obj1,140,80,output_pairs/2D_60_M_WM/2D_60_M_WM_17_1_obj_14_140deg.png,output_pairs/2D_60_M_WM/2D_60_M_WM_17_2_obj_14_80deg.png,622,period,0,0,0,0,,,,,0,14,14,14,,,,,,,,,226.53182559995912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.4764162999927,226.53182559995912,227.4817509999848,227.53824629995506,231.50461679999717,231.50461679999717,232.50453899998683,232.50453899998683,232.50453899998683,235.24321419995977,period,1,2.7121107999701053,None,235.24340749997646,235.27593129995512,235.27593129995512,237.273449899978,3.0,['slash'],237.27363419998437,237.3046258999966,239.27603989996715,,,[1.3886284999898635],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,120,False,True,5,sm4,20,260,output_pairs/2D_120_WM/2D_120_WM_05_1_SM4_20deg.png,output_pairs/2D_120_WM/2D_120_WM_05_2_SM4_260deg.png,162,comma,0,0,0,0,,,,,0,15,15,15,,,,,,,,,239.32315159996506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.27633349999087,239.32315159996506,240.2485641000094,240.34865770000033,244.27128990000347,244.27128990000347,245.27599469997222,245.2426800999674,245.2426800999674,248.6390260999906,comma,1,3.381730700028129,None,248.63922989997081,248.671470900008,248.671470900008,250.64455979998456,3.0,['slash'],250.64474319998408,250.67599139997037,252.67615039995871,,,[0.9772184999892488],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.67622689995915,252.70500169997104,252.70500169997104,260.6734400999849,None,None,260.6735620999825,260.67358790000435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_single_mini_block_2.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,180,True,False,None,sm1,220,40,output_pairs/2D_180m/2D_180m_SM1_220_to_40deg.png,None,1361,period,0,1,1,1,0,0,0,0,,,,,,,,,,,,,263.0167521999683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.673757499957,260.7046786999563,260.7046786999563,262.91017759998795,rshift,2.1921927999937907,None,,,,,,,,,,,,,,,272.90990309999324,272.9424265999696,272.9424265999696,274.9445034000091,None,None,274.94462929997826,274.9724306999706,276.93855469999835,,,,,,,,,,,,,,,262.9170038999873,263.0167521999683,263.90953129995614,263.90953129995614,264.04258309997385,272.9424265999696,272.9424265999696,272.90969429997494,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_single_mini_block_2.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,120,False,False,None,obj7,300,60,output_pairs/2D_120/2D_120_obj_7_300_to_60deg.png,None,1095,comma,0,1,1,1,0,1,1,1,,,,,,,,,,,,,276.9900695999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.30566099996213,281.3381299999892,281.3381299999892,283.3112745999824,None,None,283.3113607999985,283.3427643000032,285.3385048999917,,,,,,,,,,,,,,,276.93886799999746,276.9900695999968,277.9384593999712,277.9384593999712,278.00510010001017,,,281.3053963999846,period,0,3.333596699987538,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
mini_blocks/2d_single_mini_block_2.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,60,False,False,None,obj2,120,180,output_pairs/2D_60/2D_60_obj_2_120_to_180deg.png,None,956,comma,0,1,1,1,0,2,2,2,,,,,,,,,,,,,285.3846043999656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.47341469995445,290.50917410000693,290.50917410000693,292.5065382999601,4.0,['rshift'],292.50676039996324,292.53821430000244,294.50969849998364,,,[1.2753375999745913],[None],,,,,,,,,,,285.3387415999896,285.3846043999656,286.30955249996623,286.30955249996623,286.409220099973,,,290.4732137999963,comma,1,4.162880499963649,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2024-06-03_16h21.48.883,ps,2023.2.3,29.899969655615923,2024-06-03 16h23.10.455792 -0400,
