condition_file,message_to_show,repN_wm,repN_single,repN_break,dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,block_loop_main.thisRepN,block_loop_main.thisTrialN,block_loop_main.thisN,block_loop_main.thisIndex,simu_trials_loop.thisRepN,simu_trials_loop.thisTrialN,simu_trials_loop.thisN,simu_trials_loop.thisIndex,wm_trials_loop.thisRepN,wm_trials_loop.thisTrialN,wm_trials_loop.thisN,wm_trials_loop.thisIndex,block_loop_3dd.thisRepN,block_loop_3dd.thisTrialN,block_loop_3dd.thisN,block_loop_3dd.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,before_block_instr.started,text_13.started,key_resp_7.started,before_block_instr.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_wm.started,text_4.started,img1.started,text_4.stopped,img1.stopped,text_5.started,text_5.stopped,img2.started,key_resp_3.started,routine_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,image_vivid.stopped,key_resp_vivid_slider_control.stopped,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,ITI.started,text_2.started,text_2.stopped,ITI.stopped,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,strat.started,image_strat.started,key_resp_strat_control.started,image_strat.stopped,key_resp_strat_control.stopped,strat.stopped,strategy_response,key_resp_strat_control.keys,key_resp_strat_control.rt,key_resp_strat_control.duration,break_2.started,break_2.stopped,key_resp_13.keys,routine_simu.started,text.started,image.started,key_resp.started,text.stopped,routine_simu.stopped,key_resp.keys,key_resp.corr,image.stopped,key_resp.stopped,key_resp.rt,key_resp.duration,text_17.started,key_resp_13.started,key_resp_13.rt,key_resp_13.duration,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,image_6.stopped,text_12.started,text_12.stopped,image_7.started,key_resp_6.started,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07454849997884594,0.07998619999852963,0.07998619999852963,2.6352817000006326,rshift,2.550937599997269,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6353005999990273,2.6679627999837976,2.6679627999837976,32.16963930000202,rshift,29.49948050000239,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1696571999928,32.20216679997975,32.20216679997975,37.668789699993795,rshift,5.4607732000004034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.66880939999828,37.70145269998466,37.70145269998466,47.47263569998904,rshift,9.745702799991705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,180,True,True,6,obj1,100,280,output_pairs/2D_180_M_WM/2D_180_M_WM_06_1_obj_12_100deg.png,output_pairs/2D_180_M_WM/2D_180_M_WM_06_2_obj_12_280deg.png,447,period,0,0,0,0,,,,,0,0,0,0,,,,,,,,,50.899394899985055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.477917999989586,47.50538919999963,47.50538919999963,50.73616669999319,rshift,3.2301387000188697,None,50.749193199997535,50.899394899985055,51.74554089998128,51.901749699987704,55.768104199989466,55.768104199989466,56.767968400003156,56.767968400003156,56.767968400003156,60.369092199980514,period,1,3.567609600024298,None,60.36939919998986,60.40163269999903,60.40163269999903,62.401580799982185,62.401580799982185,62.37218569999095,None,None,62.37232279998716,62.401580799982185,64.42564659999334,64.3690290999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,60,True,True,24,obj1,280,220,output_pairs/2D_60_M_WM/2D_60_M_WM_24_1_obj_14_280deg.png,output_pairs/2D_60_M_WM/2D_60_M_WM_24_2_obj_14_220deg.png,634,period,0,0,0,0,,,,,0,1,1,1,,,,,,,,,64.42564659999334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.36920749998535,64.42564659999334,65.36850290000439,65.43505909998203,69.37279819999821,69.37279819999821,70.37288059998536,70.37288059998536,70.37288059998536,71.57948240000405,period,1,1.1790524999960326,None,71.57968120000442,71.61202040000353,71.61202040000353,,,73.60340329998871,3.0,['slash'],73.60364669997944,73.63498050000635,,75.60634729999583,[1.459494500013534],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,180,False,True,27,obj3,240,60,output_pairs/2D_180_WM/2D_180_WM_27_1_obj_3_240deg.png,output_pairs/2D_180_WM/2D_180_WM_27_2_obj_3_60deg.png,714,comma,0,0,0,0,,,,,0,2,2,2,,,,,,,,,75.66371679998701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.60651419998612,75.66371679998701,76.60187379998388,76.66858450000291,80.60166670000763,80.60166670000763,81.60626149998279,81.60626149998279,81.60626149998279,83.86907469999278,comma,1,2.2495419000042602,None,83.8692872999818,83.90144459999283,83.90144459999283,85.9016050999926,85.9016050999926,85.87219009999535,2.0,['period'],85.87242699999479,85.9016050999926,,87.87313930000528,[1.7152874000021257],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,0,True,True,29,obj2,300,300,output_pairs/2D_0_M_WM/2D_0_M_WM_29_1_obj_2_300deg.png,output_pairs/2D_0_M_WM/2D_0_M_WM_29_2_obj_2_300deg.png,684,period,0,0,0,0,,,,,0,3,3,3,,,,,,,,,87.9207730999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.87331679998897,87.9207730999915,88.87309909999021,88.93542069999967,92.90175629997975,92.86841830000049,93.8730743000051,93.8730743000051,93.8730743000051,96.50229509998462,period,1,2.605779800011078,None,96.50268020000658,96.53476489998866,96.53476489998866,98.53504260000773,98.53504260000773,98.50549769998179,2.0,['period'],98.50566749999416,98.53504260000773,100.55795610000496,100.50244280000334,[1.4248952999769244],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,120,True,True,10,obj4,20,260,output_pairs/2D_120_M_WM/2D_120_M_WM_10_1_obj_4_20deg.png,output_pairs/2D_120_M_WM/2D_120_M_WM_10_2_obj_4_260deg.png,254,period,0,0,0,0,,,,,0,4,4,4,,,,,,,,,100.55795610000496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.50266309999279,100.55795610000496,101.50192199999583,101.5686457999982,105.50628939998569,105.50628939998569,106.50633669999661,106.50633669999661,106.50633669999661,108.20692339999368,comma,0,1.6691110999963712,None,108.20711180000217,108.23961779999081,108.23961779999081,,,110.23694579998846,3.0,['slash'],110.23711499999627,110.26818680000724,,112.23989209998399,[1.7522826000058558],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,60,False,True,22,obj1,60,120,output_pairs/2D_60_WM/2D_60_WM_22_1_obj_13_60deg.png,output_pairs/2D_60_WM/2D_60_WM_22_2_obj_13_120deg.png,133,comma,0,0,0,0,,,,,0,5,5,5,,,,,,,,,112.29554749999079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.24005849999958,112.29554749999079,113.21250130000408,113.3124497999961,117.23506289999932,117.23506289999932,118.23985230000108,118.20649609999964,118.20649609999964,119.77383259998169,comma,1,1.553760600014357,None,119.77402759998222,119.80657399998745,119.80657399998745,,,121.80368939999607,4.0,['rshift'],121.80384859998594,121.83513329998823,,123.80657019998762,[1.569318000023486],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,180,True,True,3,sm1,0,180,output_pairs/2D_180_M_WM/2D_180_M_WM_03_1_SM1_0deg.png,output_pairs/2D_180_M_WM/2D_180_M_WM_03_2_SM1_180deg.png,433,period,0,0,0,0,,,,,0,6,6,6,,,,,,,,,123.85354439998628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.8067704999994,123.85354439998628,124.77921449998394,124.86867429999984,128.80202869998175,128.80202869998175,129.80207469998277,129.80207469998277,129.80207469998277,132.33600589999696,comma,0,2.517380300007062,None,132.33621439998387,132.36829270000453,132.36829270000453,,,134.34147739998298,2.0,['period'],134.34163660000195,134.37308289998327,,136.3688930000062,[1.0552658000087831],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,180,False,True,30,obj6,160,340,output_pairs/2D_180_WM/2D_180_WM_30_1_obj_6_160deg.png,output_pairs/2D_180_WM/2D_180_WM_30_2_obj_6_340deg.png,711,comma,0,0,0,0,,,,,0,7,7,7,,,,,,,,,136.42454989999533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.3691726999823,136.42454989999533,137.33537309998064,137.4397009999957,141.33978539999225,141.33978539999225,142.34594860000652,142.34594860000652,142.34594860000652,144.73623929999303,comma,1,2.3820504999894183,None,144.73647059997893,144.76855629999773,144.76855629999773,,,146.74150449997978,None,None,146.74158840000746,146.77320399999735,,148.74598489998607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,0,True,True,31,sm3,160,160,output_pairs/2D_0_M_WM/2D_0_M_WM_31_1_SM3_160deg.png,output_pairs/2D_0_M_WM/2D_0_M_WM_31_2_SM3_160deg.png,673,period,0,0,0,0,,,,,0,8,8,8,,,,,,,,,148.80976229999214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.74617649998982,148.80976229999214,149.7355826999992,149.83551259999513,153.73555369998212,153.73555369998212,154.73990719998255,154.73990719998255,154.73990719998255,157.2029249999905,comma,0,2.4598793999757618,None,157.20313009998063,157.23518940000213,157.23518940000213,159.23535750000156,159.23535750000156,159.20673869998427,2.0,['period'],159.20688700000755,159.23535750000156,,161.20680909999646,[0.8208581999933813],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,120,False,True,29,obj1,60,180,output_pairs/2D_120_WM/2D_120_WM_29_1_obj_13_60deg.png,output_pairs/2D_120_WM/2D_120_WM_29_2_obj_13_180deg.png,166,comma,0,0,0,0,,,,,0,9,9,9,,,,,,,,,161.26476069999626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.20698550000088,161.26476069999626,162.20229929999914,162.27947239999776,166.202200300002,166.202200300002,167.20230420000735,167.23557279998204,167.23557279998204,168.6467280999932,comma,1,1.3805466999765486,None,168.6469228999922,168.67913209999097,168.67913209999097,,,170.6705229000072,3.0,['slash'],170.67068320000544,170.70202599998447,,172.6734276000061,[1.0405806999769993],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,60,False,True,6,obj1,80,140,output_pairs/2D_60_WM/2D_60_WM_06_1_obj_15_80deg.png,output_pairs/2D_60_WM/2D_60_WM_06_2_obj_15_140deg.png,137,comma,0,0,0,0,,,,,0,10,10,10,,,,,,,,,172.72097309998935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.67359570000554,172.72097309998935,173.67908999999054,173.7461384999915,177.70227629999863,177.6689284000022,178.66896650000126,178.66896650000126,178.66896650000126,180.1695531999867,comma,1,1.4824429999862332,None,180.16975949998596,180.20192099999986,180.20192099999986,182.20201439998345,182.20201439998345,182.17243989999406,3.0,['slash'],182.17259109998122,182.20201439998345,,184.17349299998023,[1.1824117999931332],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,0,False,True,1,sm1,320,320,output_pairs/2D_0_WM/2D_0_WM_01_1_SM1_320deg.png,output_pairs/2D_0_WM/2D_0_WM_01_2_SM1_320deg.png,218,comma,0,0,0,0,,,,,0,11,11,11,,,,,,,,,184.23018719998072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.17367230000673,184.23018719998072,185.17950470000505,185.2458590999886,189.20252639998216,189.17328649997944,190.17935259998194,190.17935259998194,190.17935259998194,191.1031269999803,comma,1,0.9169262000068557,None,191.10334579998744,191.1356206999917,191.1356206999917,,,193.10833889999776,4.0,['rshift'],193.1085250999895,193.1400891999947,,195.13581819998217,[0.8638914999901317],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,0,False,True,26,obj4,180,180,output_pairs/2D_0_WM/2D_0_WM_26_1_obj_4_180deg.png,output_pairs/2D_0_WM/2D_0_WM_26_2_obj_4_180deg.png,208,comma,0,0,0,0,,,,,0,12,12,12,,,,,,,,,195.1829005999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.13607239999692,195.1829005999898,196.10253810000722,196.20238729999983,200.10212639998645,200.13554399998975,201.13557680000667,201.13557680000667,201.13557680000667,202.16948260000208,comma,1,1.0002669999958016,None,202.16968249998172,202.20207909998135,202.20207909998135,,,204.17515110000386,4.0,['rshift'],204.17535760000465,204.2067975999962,,206.17339849998825,[0.7497777999960817],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,120,False,True,9,obj6,260,20,output_pairs/2D_120_WM/2D_120_WM_09_1_obj_6_260deg.png,output_pairs/2D_120_WM/2D_120_WM_09_2_obj_6_20deg.png,175,comma,0,0,0,0,,,,,0,13,13,13,,,,,,,,,206.22040419999394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.1735919000057,206.22040419999394,207.1688848999911,207.23580490000313,211.16886119998526,211.16886119998526,212.16907459998038,212.16907459998038,212.16907459998038,213.24075529997936,comma,1,1.0545710000151303,None,213.24095320000197,213.27348219999112,213.27348219999112,,,215.27073530000052,None,None,215.27082909998717,215.30197639999096,,217.27355179999722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,120,True,True,20,obj1,20,260,output_pairs/2D_120_M_WM/2D_120_M_WM_20_1_obj_1_20deg.png,output_pairs/2D_120_M_WM/2D_120_M_WM_20_2_obj_1_260deg.png,231,period,0,0,0,0,,,,,0,14,14,14,,,,,,,,,217.33025649999036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.27372989998548,217.33025649999036,218.24644610000541,218.340083099989,222.26884569998947,222.26884569998947,223.27353829998174,223.24016210000264,223.24016210000264,225.37414169998374,comma,0,2.112275999999838,None,225.37432899998385,225.4068077999982,225.4068077999982,,,227.40425309998682,2.0,['period'],227.40442229999462,227.43535739998333,,229.40713139998843,[0.7929217999917455],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,60,True,True,11,obj5,120,180,output_pairs/2D_60_M_WM/2D_60_M_WM_11_1_obj_5_120deg.png,output_pairs/2D_60_M_WM/2D_60_M_WM_11_2_obj_5_180deg.png,611,period,0,0,0,0,,,,,0,15,15,15,,,,,,,,,229.46394230000442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.40731710000546,229.46394230000442,230.3794077000057,230.47933360000025,234.4068466000026,234.36919689999195,235.37956750000012,235.37956750000012,235.37956750000012,237.00284400000237,period,1,1.612035600002855,None,237.0030451999919,237.03557750000618,237.03557750000618,239.0401789000025,239.0401789000025,239.0063726999797,2.0,['period'],239.00652319999062,239.0401789000025,,241.0068559999927,[1.6051223000104073],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.00693339999998,241.03588340000715,241.03588340000715,249.03546349998214,249.03546349998214,249.00617419998161,4.0,['rshift'],[5.204873399983626],[None],249.00642890000017,249.00645179999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,60,False,True,6,sm1,280,340,output_pairs/3Dp_60_WM/3Dp_60_WM_06_1_sm_1_280deg.png,output_pairs/3Dp_60_WM/3Dp_60_WM_06_2_sm_1_340deg.png,404,comma,0,1,1,1,,,,,0,0,0,0,,,,,,,,,250.50579799999832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.006650299998,249.03546349998214,249.03546349998214,250.43665839999449,rshift,1.3888800000131596,None,250.44932399998652,250.50579799999832,251.44046280000475,251.5403573999938,255.46891150000738,255.46891150000738,256.46916049998254,256.46916049998254,256.46916049998254,258.040983599989,period,0,1.5542999999888707,None,258.0413697999902,258.0694213999959,258.0694213999959,260.06908059999114,260.06908059999114,260.03965479999897,2.0,['period'],260.03991180000594,260.06908059999114,262.0833846000023,262.03634309998597,[1.2021306999959052],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,120,False,True,16,sm4,320,80,output_pairs/3Dp_120_WM/3Dp_120_WM_16_1_sm_4_320deg.png,output_pairs/3Dp_120_WM/3Dp_120_WM_16_2_sm_4_80deg.png,332,comma,0,1,1,1,,,,,0,1,1,1,,,,,,,,,262.0833846000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0365217999788,262.0833846000023,263.04062660000636,263.1070938000048,267.0360275999992,267.06932139999117,268.0693543999805,268.0693543999805,268.0693543999805,271.10333489999175,period,0,3.0114898000028916,None,271.1035394000064,271.13560609999695,271.13560609999695,273.1360017999832,273.1360017999832,273.10660749999806,2.0,['period'],273.10675370000536,273.1360017999832,275.14935089999926,275.10324719999335,[1.895885999983875],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2024-05-31_17h01.35.946,ps,2023.2.3,30.01761734097313,2024-05-31 17h01.47.070035 -0400,
