condition_file,message_to_show,repN_wm,repN_single,repN_break,dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,block_loop_main.thisRepN,block_loop_main.thisTrialN,block_loop_main.thisN,block_loop_main.thisIndex,simu_trials_loop.thisRepN,simu_trials_loop.thisTrialN,simu_trials_loop.thisN,simu_trials_loop.thisIndex,wm_trials_loop.thisRepN,wm_trials_loop.thisTrialN,wm_trials_loop.thisN,wm_trials_loop.thisIndex,block_loop_3dd.thisRepN,block_loop_3dd.thisTrialN,block_loop_3dd.thisN,block_loop_3dd.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,before_block_instr.started,text_13.started,key_resp_7.started,before_block_instr.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_wm.started,text_4.started,img1.started,text_4.stopped,text_5.started,img1.stopped,text_5.stopped,img2.started,key_resp_3.started,routine_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,ITI.started,text_2.started,ITI.stopped,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,image_vivid.stopped,key_resp_vivid_slider_control.stopped,text_2.stopped,strat.started,image_strat.started,key_resp_strat_control.started,strat.stopped,strategy_response,key_resp_strat_control.keys,key_resp_strat_control.rt,key_resp_strat_control.duration,break_2.started,break_2.stopped,key_resp_13.keys,routine_simu.started,text.started,image.started,key_resp.started,text.stopped,image.stopped,key_resp.stopped,routine_simu.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_strat.stopped,key_resp_strat_control.stopped,text_17.started,key_resp_13.started,key_resp_13.rt,key_resp_13.duration,img2.stopped,key_resp_3.stopped,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,image_6.stopped,text_12.started,text_12.stopped,image_7.started,key_resp_6.started,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,image_7.stopped,key_resp_6.stopped,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07277539995266125,0.07902639999520034,0.07902639999520034,2.0265315999859013,rshift,1.9468403999926522,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0265498999506235,2.050653299957048,2.050653299957048,5.622455399949104,rshift,3.565227599989157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6224736999720335,5.6544550999533385,5.6544550999533385,8.98469179996755,rshift,3.2977555000106804,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.98470879998058,9.02134009997826,9.02134009997826,12.455159599951003,rshift,3.4112540000351146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/3dp_wm_mini_block_1.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,0,True,True,15,obj2,320,320,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_15_1_obj_2_320deg.png,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_15_2_obj_2_320deg.png,523,period,0,0,0,0,,,,,0,0,0,0,,,,,,,,,16.2430179999792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.460557399957906,12.48795339994831,12.48795339994831,16.056160799984355,rshift,3.552183999971021,None,16.06900909997057,16.2430179999792,17.08869769994635,17.255094299966004,21.08878339995863,21.11735629994655,22.089114899979904,22.089114899979904,22.089114899979904,25.951297599996906,period,1,3.839035500015598,None,25.95164589997148,25.98406889999751,25.98406889999751,27.957085599948186,None,None,27.957209999964107,27.989292999962345,29.96122539998032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/3dp_wm_mini_block_1.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,180,False,True,21,obj9,0,180,output_pairs/3Dp_180_WM/3Dp_60_WM_21_1_obj_9_0deg.png,output_pairs/3Dp_180_WM/3Dp_60_WM_21_2_obj_9_180deg.png,482,comma,0,0,0,0,,,,,0,1,1,1,,,,,,,,,30.025816099951044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96139559999574,30.025816099951044,30.955182599951513,31.05527869996149,34.95523589994991,34.9890467999503,35.95537959999638,35.95537959999638,35.95537959999638,41.05592739995336,comma,1,5.068439499998931,None,41.0561241999967,41.088673099991865,41.088673099991865,43.08555419999175,2.0,['period'],43.08580349996919,43.11792519997107,45.088868299964815,[0.9998569999588653],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/3dp_wm_mini_block_1.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,120,True,True,8,obj5,200,320,output_pairs/3Dp_120_M_WM/3Dp_120_M_WM_08_1_obj_5_200deg.png,output_pairs/3Dp_120_M_WM/3Dp_120_M_WM_08_2_obj_5_320deg.png,651,period,0,0,0,0,,,,,0,2,2,2,,,,,,,,,45.14200539997546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0890377999749,45.14200539997546,46.055453999957535,46.1554763999884,50.05524379998678,50.05524379998678,51.06108349998249,51.06108349998249,51.06108349998249,54.91804359998787,period,1,3.8270568000152707,None,54.9182429999928,54.950791499984916,54.950791499984916,56.92352889996255,1.0,['comma'],56.92367629997898,56.95539249997819,58.92197489994578,[1.0180360000231303],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/3dp_wm_mini_block_1.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,60,True,True,21,sm2,100,40,output_pairs/3Dp_60_M_WM/3Dp_60_M_WM_21_1_sm_2_100deg.png,output_pairs/3Dp_60_M_WM/3Dp_60_M_WM_21_2_sm_2_40deg.png,293,period,0,0,0,0,,,,,0,3,3,3,,,,,,,,,58.984167199989315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.92214129999047,58.984167199989315,59.9224930999917,59.99471479997737,63.9219908999512,63.9219908999512,64.92786119994707,64.92786119994707,64.92786119994707,67.45165869995253,comma,0,2.496377700008452,None,67.45185939996736,67.484164399968,67.484164399968,69.45767589996103,1.0,['comma'],69.45783319999464,69.48882989998674,71.45535969996126,[1.4134623000281863],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/3dp_wm_mini_block_1.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,60,False,True,9,sm5,240,300,output_pairs/3Dp_60_WM/3Dp_60_WM_09_1_sm_5_240deg.png,output_pairs/3Dp_60_WM/3Dp_60_WM_09_2_sm_5_300deg.png,396,comma,0,0,0,0,,,,,0,4,4,4,,,,,,,,,71.51767309999559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.45552939997287,71.51767309999559,72.45094929996412,72.52193639997859,76.45584999996936,76.45584999996936,77.45541709999088,77.45541709999088,77.45541709999088,81.58514069998637,comma,1,4.128904299985152,None,81.58538979996229,81.6220887999516,81.6220887999516,83.59022779995576,4.0,['rshift'],83.59037409996381,83.62210219999542,85.58909169997787,[0.9218549999641255],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/3dp_wm_mini_block_1.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,180,True,True,11,obj1,120,300,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_11_1_obj_12_120deg.png,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_11_2_obj_12_300deg.png,36,period,0,0,0,0,,,,,0,5,5,5,,,,,,,,,85.65550519997487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.58925799996359,85.65550519997487,86.59461229998851,86.66123549995245,90.58428660000209,90.62255679996451,91.58893669996178,91.58893669996178,91.58893669996178,93.15662939997856,comma,0,1.562899499956984,None,93.15681959997164,93.19537529995432,93.19537529995432,95.18590260000201,4.0,['rshift'],95.18611229996895,95.21754169999622,97.1890318999649,[1.380528100009542],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/3dp_wm_mini_block_1.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,180,False,True,24,obj1,160,340,output_pairs/3Dp_180_WM/3Dp_60_WM_24_1_obj_1_160deg.png,output_pairs/3Dp_180_WM/3Dp_60_WM_24_2_obj_1_340deg.png,505,comma,0,0,0,0,,,,,0,6,6,6,,,,,,,,,97.26788889995078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1892098999815,97.26788889995078,98.16123689996311,98.2845735999872,102.18425019999268,102.18425019999268,103.18423649994656,103.18423649994656,103.18423649994656,106.72317169996677,comma,1,3.5123354000388645,None,106.7233780999668,106.75577419996262,106.75577419996262,108.72603669995442,2.0,['period'],108.72618159995181,108.75574459997006,110.72258719999809,[1.6681765000103042],[None],108.75574459997006,108.75574459997006,110.78884429996833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/3dp_wm_mini_block_1.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,60,True,True,5,obj1,180,120,output_pairs/3Dp_60_M_WM/3Dp_60_M_WM_05_1_obj_14_180deg.png,output_pairs/3Dp_60_M_WM/3Dp_60_M_WM_05_2_obj_14_120deg.png,315,period,0,0,0,0,,,,,0,7,7,7,,,,,,,,,110.78884429996833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.72274820000166,110.78884429996833,111.72809529997176,111.79516270000022,115.7555307999719,115.7555307999719,116.78464219998568,116.75134419999085,116.75134419999085,118.68523959995946,comma,0,1.9048537999624386,None,118.68544509995263,118.717525199987,118.717525199987,120.68824689998291,2.0,['period'],120.68839739996474,120.71775509999134,122.69491889997153,[1.2593739000149071],[None],120.71775509999134,120.71775509999134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/3dp_wm_mini_block_1.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,0,False,True,29,obj4,100,100,output_pairs/3Dp_0_WM/3Dp_0_WM_29_1_obj_4_100deg.png,output_pairs/3Dp_0_WM/3Dp_0_WM_29_2_obj_4_100deg.png,101,comma,0,0,0,0,,,,,0,8,8,8,,,,,,,,,122.75054049998289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.69509039999684,122.75054049998289,123.68902619997971,123.75559489999432,127.6890318999649,127.6890318999649,128.68900959996972,128.68900959996972,128.68900959996972,130.31857119995402,comma,1,1.6157741000060923,None,130.3187929999549,130.35093259997666,130.35093259997666,132.32207769999513,4.0,['rshift'],132.32222380000167,132.3511233999743,134.322559799999,[0.7860376000171527],[None],132.3511233999743,132.3511233999743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/3dp_wm_mini_block_1.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,120,True,True,22,obj4,180,60,output_pairs/3Dp_120_M_WM/3Dp_120_M_WM_22_1_obj_4_180deg.png,output_pairs/3Dp_120_M_WM/3Dp_120_M_WM_22_2_obj_4_60deg.png,666,period,0,0,0,0,,,,,0,9,9,9,,,,,,,,,134.40491839998867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.3227341999882,134.40491839998867,135.3181994999759,135.42822739999974,139.32231519999914,139.32231519999914,140.3514038999565,140.31802969996352,140.31802969996352,142.9852626999491,comma,0,2.650939599960111,None,142.9854701999575,143.01782189996447,143.01782189996447,144.98856109997723,2.0,['period'],144.98873819998698,145.02234349999344,147.01816119998693,[0.8877292000106536],[None],145.02234349999344,145.02234349999344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/3dp_wm_mini_block_1.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,0,True,True,31,obj8,100,100,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_31_1_obj_8_100deg.png,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_31_2_obj_8_100deg.png,524,period,0,0,0,0,,,,,0,10,10,10,,,,,,,,,147.0778610999696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0184455999988,147.0778610999696,147.9847839999711,148.0848034999799,151.98908489994938,151.98908489994938,153.02869489998557,152.99497849994805,152.99497849994805,157.48548949998803,comma,0,4.485690500005148,None,157.485695499985,157.51805579999927,157.51805579999927,159.49110919999657,2.0,['period'],159.4912552999449,159.52248729998246,161.51825949997874,[1.2271520999493077],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/3dp_wm_mini_block_1.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,180,True,True,10,sm1,180,0,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_10_1_sm_1_180deg.png,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_10_2_sm_1_0deg.png,37,period,0,0,0,0,,,,,0,11,11,11,,,,,,,,,161.59593630000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.5185268999776,161.59593630000018,162.4848654999514,162.61813739995705,166.48910129995784,166.48910129995784,167.52850029995898,167.49524259997997,167.49524259997997,169.91887459997088,comma,0,2.4166642000200227,None,169.91908319998765,169.95130039996002,169.95130039996002,171.9244306999608,4.0,['rshift'],171.9246068999637,171.95593389996793,173.92246659996454,[1.2975059999735095],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/3dp_wm_mini_block_1.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,0,False,True,10,sm5,320,320,output_pairs/3Dp_0_WM/3Dp_0_WM_10_1_sm_5_320deg.png,output_pairs/3Dp_0_WM/3Dp_0_WM_10_2_sm_5_320deg.png,119,comma,0,0,0,0,,,,,0,12,12,12,,,,,,,,,173.98756089998642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.922659999982,173.98756089998642,174.9283974999562,174.99537099996815,178.92255599994678,178.9558247999521,179.92845719994511,179.92845719994511,179.92845719994511,181.28574369999114,comma,1,1.3515512000303715,None,181.28596149996156,181.31815929996083,181.31815929996083,183.28807819995563,4.0,['rshift'],183.28822089999449,183.31791109999176,185.28937309997855,[0.7791081999894232],[None],183.31791109999176,183.31791109999176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/3dp_wm_mini_block_1.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,60,False,True,30,obj5,80,140,output_pairs/3Dp_60_WM/3Dp_60_WM_30_1_obj_5_80deg.png,output_pairs/3Dp_60_WM/3Dp_60_WM_30_2_obj_5_140deg.png,395,comma,0,0,0,0,,,,,0,13,13,13,,,,,,,,,185.35673169995425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.28954469994642,185.35673169995425,186.29534089996014,186.3619839999592,190.2893250999623,190.32264469994698,191.2894047999871,191.2894047999871,191.2894047999871,197.25214879994746,comma,1,5.935352000000421,None,197.2523566999589,197.284530099947,197.284530099947,199.25563979998697,4.0,['rshift'],199.25579819997074,199.2845921999542,201.25612649996765,[1.012626799987629],[None],199.2845921999542,199.2845921999542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/3dp_wm_mini_block_1.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,120,False,True,31,obj1,320,200,output_pairs/3Dp_120_WM/3Dp_120_WM_31_1_obj_1_320deg.png,output_pairs/3Dp_120_WM/3Dp_120_WM_31_2_obj_1_200deg.png,321,comma,0,0,0,0,,,,,0,14,14,14,,,,,,,,,201.33850779995555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.25633119995473,201.33850779995555,202.25171589996899,202.351660299988,206.28479239996523,206.2514583999873,207.28926890000002,207.25603859999683,207.25603859999683,212.089938399964,period,0,4.825494199991226,None,212.09013629995752,212.12263769999845,212.12263769999845,214.0967726999661,2.0,['period'],214.09701709996443,214.12859029998071,216.11818269995274,[0.9512578999856487],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/3dp_wm_mini_block_1.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,120,False,True,3,obj1,40,160,output_pairs/3Dp_120_WM/3Dp_120_WM_03_1_obj_11_40deg.png,output_pairs/3Dp_120_WM/3Dp_120_WM_03_2_obj_11_160deg.png,349,comma,0,0,0,0,,,,,0,15,15,15,,,,,,,,,216.2085452999454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.11849389999406,216.2085452999454,217.0956298999954,217.22848179994617,221.08943369996268,221.12275199999567,222.09523589996388,222.09523589996388,222.09523589996388,224.71930199995404,comma,1,2.6102932000067085,None,224.71951470000204,224.75166469998658,224.75166469998658,226.72299609996844,2.0,['period'],226.7231410999666,226.75604289997136,228.7227811999619,[1.3616502999793738],[None],226.75604289997136,226.75604289997136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/3dp_wm_mini_block_1.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.72284309996758,228.756010699959,228.756010699959,236.75725589995272,4.0,['rshift'],[2.1967416999978013],[None],236.75752159999683,236.7575542999548,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/2d_single_mini_block_3.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,60,True,False,None,obj6,100,160,output_pairs/2D_60m/2D_60m_obj_6_100_to_160deg.png,None,544,period,0,1,1,1,0,0,0,0,,,,,,,,,,,,,239.92359689995646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.75773269997444,236.7889610999846,236.7889610999846,239.78600419999566,rshift,2.9638327000429854,None,,,,,,,,,,,,,,,249.78576099994825,249.81816029996844,249.81816029996844,251.78911259997403,None,None,251.78923199995188,251.82293179997941,253.79560649994528,,,251.82293179997941,251.82293179997941,,,,,,,,,,,,,239.7927029999555,239.92359689995646,240.79562109999824,240.79562109999824,240.918036499992,249.81816029996844,249.81816029996844,249.7855212999857,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
mini_blocks/2d_single_mini_block_3.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,0,False,False,None,sm1,0,None,output_pairs/2D_0/2D_0_SM1_0deg.png,None,2012,comma,0,1,1,1,0,1,1,1,,,,,,,,,,,,,253.8488468999858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.619401199976,256.6516106999479,256.6516106999479,258.62213109998265,4.0,['rshift'],258.62234949995764,258.6517312999931,260.6289504999877,[0.8208939000032842],[None],258.6517312999931,258.6517312999931,,,,,,,,,,,,,253.79584439995233,253.8488468999858,254.78566269995645,254.78566269995645,254.8518708999618,,,256.619128499995,comma,1,1.815328299999237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2024-06-03_11h57.10.031,ps,2023.2.3,30.001164047043453,2024-06-03 11h57.21.449406 -0400,
